Date,Open,High,Low,Close,Adj Close,Volume,Category
22-05-2017,78.309998,78.790001,78.209999,78.550003,76.720604,1386600,AMZN
23-05-2017,78.75,78.790001,78.089996,78.139999,76.320152,2977000,AMZN
24-05-2017,78.110001,78.610001,77.910004,78.279999,76.456886,1424900,AMZN
25-05-2017,78.510002,78.879997,77.220001,77.419998,75.616913,2765100,AMZN
26-05-2017,77.629997,77.910004,77.150002,77.440002,75.636452,2300400,AMZN
30-05-2017,77.279999,77.68,76.82,77,75.206696,1920200,AMZN
31-05-2017,76.900002,77.230003,76,76.110001,74.337433,3842300,AMZN
01-06-2017,76.379997,76.709999,75.900002,76.620003,74.835541,2503800,AMZN
02-06-2017,76.169998,76.809998,75.849998,76.370003,74.59137,2150900,AMZN
05-06-2017,76.190002,77.230003,76.190002,76.860001,75.069962,2251900,AMZN
06-06-2017,76.690002,77.099998,76.32,77.040001,75.245773,1707200,AMZN
07-06-2017,76.639999,77.160004,76.349998,76.959999,75.167625,2556000,AMZN
08-06-2017,76.959999,77.940002,76.800003,77.400002,75.597382,2427900,AMZN
09-06-2017,77.360001,79.699997,77.300003,79.57,77.716843,2832800,AMZN
12-06-2017,79.57,80.480003,79.57,80.209999,78.341934,2971200,AMZN
13-06-2017,80.290001,80.730003,79.900002,80.629997,78.752151,1843100,AMZN
14-06-2017,80.589996,80.639999,78.75,78.779999,76.945244,2810800,AMZN
15-06-2017,78.610001,79.379997,78.529999,79.080002,77.238258,2157300,AMZN
16-06-2017,79.43,80.980003,79.209999,80.940002,79.054947,4870900,AMZN
19-06-2017,80.989998,81.519997,80.849998,81.239998,79.347954,2757400,AMZN
20-06-2017,80.300003,80.599998,78.910004,79.550003,77.697319,2299700,AMZN
21-06-2017,79.550003,79.769997,78.629997,78.889999,77.052673,2073900,AMZN
22-06-2017,79.019997,79.410004,78.629997,78.910004,77.072212,1016100,AMZN
23-06-2017,78.82,80.370003,78.800003,80.269997,78.400536,2696600,AMZN
26-06-2017,80.279999,80.650002,80.059998,80.239998,78.371239,1512900,AMZN
27-06-2017,80.389999,81.300003,80.239998,80.540001,78.664253,1653900,AMZN
28-06-2017,81,82.129997,80.989998,81.790001,79.885139,2317500,AMZN
29-06-2017,82.099998,82.82,81.790001,81.870003,79.963272,2514000,AMZN
30-06-2017,82.32,83.110001,81.919998,82.690002,80.764183,2458700,AMZN
03-07-2017,82.970001,83.870003,82.919998,83.339996,81.39904,1076900,AMZN
05-07-2017,83.25,83.25,82.150002,82.330002,80.412567,1974200,AMZN
06-07-2017,82.400002,82.599998,81.690002,81.889999,79.982811,1590800,AMZN
07-07-2017,81.919998,82.82,81.550003,82.599998,80.676277,1710800,AMZN
10-07-2017,82.480003,82.870003,82.330002,82.459999,80.539536,1498700,AMZN
11-07-2017,82.279999,82.75,81.910004,82.360001,80.441864,1365400,AMZN
12-07-2017,82.830002,83.099998,81.910004,82.239998,80.324654,1606000,AMZN
13-07-2017,81.940002,82.25,81.110001,81.720001,79.816765,2318400,AMZN
14-07-2017,81.860001,82.349998,81.650002,82.199997,80.285583,1435800,AMZN
17-07-2017,81.919998,82.220001,81.639999,81.809998,79.904671,1843700,AMZN
18-07-2017,82.089996,82.129997,81.510002,81.959999,80.051178,1339100,AMZN
19-07-2017,81.949997,82.940002,81.860001,82.919998,80.988815,1666200,AMZN
20-07-2017,82.970001,83.120003,81.989998,82.360001,80.441864,1167700,AMZN
21-07-2017,82.309998,83.330002,81.980003,82.849998,80.920456,2190600,AMZN
24-07-2017,82.690002,83.019997,82.519997,82.650002,80.725113,1417900,AMZN
25-07-2017,83.209999,84.68,83.209999,84.449997,82.483185,2335600,AMZN
26-07-2017,84.690002,84.720001,83.620003,83.699997,81.750656,1753700,AMZN
27-07-2017,83.529999,84.93,83.339996,84.510002,82.541794,2188400,AMZN
28-07-2017,84.239998,84.650002,83.489998,83.650002,81.70182,2169400,AMZN
31-07-2017,83.879997,84.389999,83.75,83.75,81.7995,3641500,AMZN
01-08-2017,84.040001,85.809998,84,85.629997,83.635704,2696700,AMZN
02-08-2017,85.449997,87.300003,85.379997,86.669998,84.651482,2952400,AMZN
03-08-2017,86.769997,87.120003,85.589996,85.650002,83.655235,2430100,AMZN
04-08-2017,85.690002,86.190002,85.580002,85.599998,83.6064,2087500,AMZN
07-08-2017,85.529999,85.589996,84.879997,85.07,83.088745,2187200,AMZN
08-08-2017,84.839996,85.309998,84.529999,85.019997,83.039902,1848000,AMZN
09-08-2017,85,85.559998,84.32,84.489998,82.522247,2297100,AMZN
10-08-2017,84.419998,84.75,83.480003,83.639999,81.692055,1850500,AMZN
11-08-2017,83.089996,83.800003,82.959999,83.440002,81.496712,1858200,AMZN
14-08-2017,83.599998,84.300003,83.440002,83.879997,81.92646,1758700,AMZN
15-08-2017,83.75,84.080002,83.239998,83.68,81.731125,1907600,AMZN
16-08-2017,83.309998,83.480003,82.760002,83.029999,81.780373,2138400,AMZN
17-08-2017,82.669998,83.010002,80.889999,80.889999,79.672577,2359100,AMZN
18-08-2017,80.800003,82.169998,80.730003,81.559998,80.332489,2288900,AMZN
21-08-2017,81.410004,82.040001,81.139999,81.900002,80.667381,1686900,AMZN
22-08-2017,82.120003,82.599998,81.989998,82.230003,80.992416,1709100,AMZN
23-08-2017,81.970001,82.650002,81.879997,82.360001,81.120453,1159800,AMZN
24-08-2017,82.059998,84.410004,82.059998,83.870003,82.607727,2463200,AMZN
25-08-2017,84.300003,84.839996,83.370003,83.419998,82.164497,1778600,AMZN
28-08-2017,84.110001,84.599998,83.519997,83.650002,82.391037,2285600,AMZN
29-08-2017,83.5,83.989998,83.25,83.5,82.243294,1696800,AMZN
30-08-2017,83.5,83.739998,82.949997,83.599998,82.341789,1853600,AMZN
31-08-2017,83.970001,83.980003,83.120003,83.809998,82.54863,2446000,AMZN
01-09-2017,83.870003,84.610001,83.190002,84.43,83.159302,2048800,AMZN
05-09-2017,84.32,84.400002,82.660004,83.239998,81.987213,2491400,AMZN
06-09-2017,83.639999,83.949997,83.18,83.360001,82.105408,1885900,AMZN
07-09-2017,83.480003,84.199997,83.110001,84.040001,82.775169,1853200,AMZN
08-09-2017,84.029999,85.110001,83.959999,84.699997,83.425232,1936700,AMZN
11-09-2017,84.900002,85.419998,84.43,85.190002,83.907867,1508900,AMZN
12-09-2017,85.199997,85.839996,85.080002,85.730003,84.439743,1567300,AMZN
13-09-2017,85.889999,86.459999,85.519997,86.349998,85.0504,1748100,AMZN
14-09-2017,86.18,86.760002,85.949997,86.239998,84.942055,2002600,AMZN
15-09-2017,86.300003,87.82,86.290001,87.669998,86.350533,4363600,AMZN
18-09-2017,87.610001,88.349998,87.5,88.309998,86.980904,1815900,AMZN
19-09-2017,88.370003,89.309998,88.019997,89.089996,87.749168,1928600,AMZN
20-09-2017,89.029999,89.510002,88.769997,89.07,87.729462,2279000,AMZN
21-09-2017,88.900002,89.709999,88.800003,89.139999,87.798409,2035700,AMZN
22-09-2017,89.139999,90.099998,89.019997,89.889999,88.537125,2036600,AMZN
25-09-2017,89.970001,91.5,89.849998,91.010002,89.640274,2039700,AMZN
26-09-2017,91.150002,91.68,90.910004,91.349998,89.975151,1986500,AMZN
27-09-2017,91.389999,92.080002,90.580002,91.800003,90.418388,2468200,AMZN
28-09-2017,91.980003,92.190002,91.290001,91.790001,90.408524,2197400,AMZN
29-09-2017,91.660004,92.080002,91.349998,91.610001,90.231239,1947300,AMZN
02-10-2017,91.360001,92.669998,91.209999,92.379997,90.989647,1929500,AMZN
03-10-2017,93.800003,94.690002,93.25,93.629997,92.220833,2606100,AMZN
04-10-2017,93.389999,93.709999,92.760002,93.43,92.023849,2214300,AMZN
05-10-2017,93.529999,94.120003,93.099998,93.330002,91.925354,2046000,AMZN
06-10-2017,92.769997,93.330002,92.410004,92.82,91.423027,1769400,AMZN
09-10-2017,93.449997,93.760002,93.040001,93.32,91.915504,1238700,AMZN
10-10-2017,93.660004,94,93.32,93.470001,92.06324,1109900,AMZN
11-10-2017,93.470001,93.949997,92.919998,93.68,92.270081,1644300,AMZN
12-10-2017,93.449997,94.459999,93.330002,94.339996,92.920151,1692800,AMZN
13-10-2017,94.690002,95,94.220001,94.43,93.008797,1608600,AMZN
16-10-2017,93.5,93.790001,90.699997,90.870003,89.502373,3563000,AMZN
17-10-2017,90.690002,91.099998,90.400002,90.629997,89.265984,2398400,AMZN
18-10-2017,90.739998,90.879997,89.900002,90.239998,88.881859,1942200,AMZN
19-10-2017,89.709999,90.580002,89.260002,90.389999,89.029602,1899800,AMZN
20-10-2017,90.790001,91.029999,90.389999,90.800003,89.433434,2109800,AMZN
23-10-2017,90.889999,91.760002,90.699997,91.239998,89.866806,2036000,AMZN
24-10-2017,91.279999,91.889999,90.669998,91.830002,90.447929,1425700,AMZN
25-10-2017,91.82,92.349998,91.230003,91.709999,90.329735,2187400,AMZN
26-10-2017,91.510002,92,90.800003,91.18,89.807709,1683300,AMZN
27-10-2017,91.050003,92.080002,90.199997,91.989998,90.605515,2082900,AMZN
30-10-2017,91.580002,92.32,90.989998,91.019997,89.650116,1922900,AMZN
31-10-2017,90.940002,91.440002,90.290001,91.080002,89.709213,1442200,AMZN
01-11-2017,91.029999,92.650002,90.919998,92.300003,90.910858,2152200,AMZN
02-11-2017,92.209999,93.599998,91.910004,93.459999,92.053391,1822800,AMZN
03-11-2017,93.330002,94.419998,93.059998,93.580002,92.171593,1868100,AMZN
06-11-2017,93.589996,94.949997,93.290001,94.43,93.008797,1927100,AMZN
07-11-2017,94.669998,94.870003,93.949997,94.57,93.14669,1370900,AMZN
08-11-2017,94.519997,94.669998,94.019997,94.550003,93.126991,2035400,AMZN
09-11-2017,93.610001,94.629997,93.610001,94.419998,92.998947,1532600,AMZN
10-11-2017,94.309998,94.510002,93.32,93.660004,92.250389,1347800,AMZN
13-11-2017,93.660004,94.209999,93.199997,93.32,91.915504,1264000,AMZN
14-11-2017,92.589996,93.389999,92.389999,92.830002,91.432884,1774800,AMZN
15-11-2017,92.199997,93.059998,91.449997,92.57,91.176788,1766000,AMZN
16-11-2017,92,92.739998,91.540001,92.459999,91.762337,2197900,AMZN
17-11-2017,92.239998,93.190002,91.970001,92.650002,91.950905,1340700,AMZN
20-11-2017,92.489998,92.980003,92.150002,92.620003,91.921135,919600,AMZN
21-11-2017,92.93,94.040001,92.860001,93.620003,92.913589,1509100,AMZN
22-11-2017,93.669998,93.959999,92.699997,93.290001,92.586075,1414100,AMZN
24-11-2017,93.330002,93.860001,93.290001,93.639999,92.933434,605700,AMZN
27-11-2017,93.540001,93.639999,92.550003,92.809998,92.109695,2066200,AMZN
28-11-2017,93.459999,94.220001,92.839996,94.050003,93.340347,1584200,AMZN
29-11-2017,94.050003,95.040001,94.050003,94.910004,94.193855,2004100,AMZN
30-11-2017,95,97.690002,94.919998,97.559998,96.823853,3332600,AMZN
01-12-2017,97.980003,98.160004,95.349998,97.57,96.833786,2329600,AMZN
04-12-2017,96.989998,99.349998,96.989998,97.529999,96.794083,1953800,AMZN
05-12-2017,97.75,99.349998,97.540001,98.269997,97.528496,1820200,AMZN
06-12-2017,98.120003,98.620003,97.290001,97.589996,96.85363,1612400,AMZN
07-12-2017,97.5,98.290001,97.32,97.860001,97.121597,1485700,AMZN
08-12-2017,98.519997,99.870003,98.199997,99.550003,98.798843,2360000,AMZN
11-12-2017,99.370003,100.25,99.370003,99.720001,98.96756,1299500,AMZN
12-12-2017,99.879997,100.129997,99,99.07,98.322464,1670400,AMZN
13-12-2017,99.330002,100.389999,98.989998,99.989998,99.235519,1912700,AMZN
14-12-2017,99.849998,100.459999,99.550003,99.550003,98.798843,1455900,AMZN
15-12-2017,100,100.410004,99.580002,99.919998,99.166046,2957300,AMZN
18-12-2017,99.919998,100.419998,99.669998,99.980003,99.225601,1833000,AMZN
19-12-2017,100.040001,100.139999,99.07,99.139999,98.391937,1552300,AMZN
20-12-2017,99.650002,100.980003,99.220001,100.720001,99.960014,2223100,AMZN
21-12-2017,100.669998,100.839996,99.910004,100.080002,99.324844,2359900,AMZN
22-12-2017,100.650002,101.279999,100.309998,100.889999,100.128731,1092600,AMZN
26-12-2017,101.139999,101.809998,100.860001,101.639999,100.87307,900400,AMZN
27-12-2017,101.809998,102.43,101.269997,102.059998,101.289902,1226000,AMZN
28-12-2017,102.099998,102.160004,101.419998,101.959999,101.190659,1258300,AMZN
29-12-2017,102.25,102.290001,101.150002,101.150002,100.386772,1267600,AMZN
02-01-2018,101.660004,101.830002,101.07,101.75,100.982239,1222300,AMZN
03-01-2018,101.449997,102.800003,101.410004,102.43,101.657112,1351700,AMZN
04-01-2018,102.400002,102.720001,101.82,102.150002,101.379227,1110600,AMZN
05-01-2018,102.199997,102.349998,101.639999,102.160004,101.389153,1752500,AMZN
08-01-2018,102.5,102.5,101.459999,102.059998,101.289902,1236500,AMZN
09-01-2018,101.900002,102.25,101.370003,101.720001,100.952469,1537000,AMZN
10-01-2018,101.919998,102.410004,101.300003,102.080002,101.309753,977500,AMZN
11-01-2018,102.620003,102.620003,101.510002,102.370003,101.597565,1358600,AMZN
12-01-2018,102.540001,105.089996,102.5,104.970001,104.177948,1849300,AMZN
16-01-2018,104.540001,104.889999,103.169998,103.5,102.71904,2601200,AMZN
17-01-2018,103.949997,106.910004,103.830002,106.160004,105.358971,2333400,AMZN
18-01-2018,106.43,106.43,104.550003,105.290001,104.495529,1514000,AMZN
19-01-2018,105.529999,105.650002,104.82,105.629997,104.832962,1657500,AMZN
22-01-2018,105.589996,106.82,105.389999,106.660004,105.855194,1348000,AMZN
23-01-2018,106.900002,107.339996,106.559998,106.900002,106.093384,1436500,AMZN
24-01-2018,107.220001,107.470001,103.800003,104.629997,103.840508,1945300,AMZN
25-01-2018,105.010002,105.330002,103.970001,104.169998,103.38398,1864000,AMZN
26-01-2018,104.620003,106.919998,104.519997,106.589996,105.785721,2645100,AMZN
29-01-2018,106.120003,106.440002,103.949997,104.25,103.463379,2563500,AMZN
30-01-2018,103.050003,103.690002,101.889999,102.279999,101.50824,2049800,AMZN
31-01-2018,102.599998,102.949997,101.639999,102.400002,101.627342,3388700,AMZN
01-02-2018,102.330002,102.989998,99.669998,100.860001,100.098961,3243600,AMZN
02-02-2018,101.099998,101.099998,96.080002,97.010002,96.278008,4492300,AMZN
05-02-2018,95.82,99.57,93.550003,95.209999,94.491592,4252500,AMZN
06-02-2018,92.879997,97,92.699997,96.879997,96.148987,2894200,AMZN
07-02-2018,96.82,98.089996,95.589996,95.610001,94.888573,2199700,AMZN
08-02-2018,95.489998,95.519997,92.410004,92.440002,91.742493,2621100,AMZN
09-02-2018,93.120003,94.129997,89.139999,92.599998,91.901283,2679300,AMZN
12-02-2018,93.459999,94.769997,92.610001,93.589996,92.883812,1809000,AMZN
13-02-2018,93.239998,94.290001,92.959999,93.760002,93.052536,1441200,AMZN
14-02-2018,93.389999,93.809998,91.32,93.330002,92.625778,4091300,AMZN
15-02-2018,93.980003,94.400002,91.620003,92.769997,92.07,2639600,AMZN
16-02-2018,91.779999,92.919998,90.949997,91.989998,91.989998,2224800,AMZN
20-02-2018,91.949997,92.580002,90.260002,90.989998,90.989998,2957100,AMZN
21-02-2018,91.059998,91.529999,89.559998,89.580002,89.580002,2256700,AMZN
22-02-2018,90.099998,91.199997,89.589996,90.129997,90.129997,2905600,AMZN
23-02-2018,90.589996,91.860001,90.110001,91.830002,91.830002,2922000,AMZN
26-02-2018,92.620003,93.230003,91.959999,92.519997,92.519997,3391100,AMZN
27-02-2018,92.769997,93.75,92.099998,92.120003,92.120003,3183100,AMZN
28-02-2018,92.949997,93.040001,90.339996,90.370003,90.370003,3233800,AMZN
01-03-2018,90.540001,91.919998,89.5,90.870003,90.870003,3431900,AMZN
02-03-2018,90.07,91.639999,89.790001,91.370003,91.370003,1903800,AMZN
05-03-2018,91.019997,93.220001,90.669998,93.059998,93.059998,2953300,AMZN
06-03-2018,93.550003,94.309998,92.75,93.93,93.93,2056500,AMZN
07-03-2018,93.029999,95.040001,93.019997,94.220001,94.220001,1791400,AMZN
08-03-2018,94.230003,95.230003,93.550003,95.190002,95.190002,2101300,AMZN
09-03-2018,96,96.290001,95.43,95.910004,95.910004,1776400,AMZN
12-03-2018,95.709999,96.25,94.889999,94.989998,94.989998,1310600,AMZN
13-03-2018,95.110001,96.120003,94.110001,94.550003,94.550003,1735500,AMZN
14-03-2018,94.839996,95.309998,94.010002,94.209999,94.209999,1607800,AMZN
15-03-2018,94.639999,95.18,93.25,94.459999,94.459999,2688200,AMZN
16-03-2018,94.610001,96.019997,94.580002,95.790001,95.790001,3193400,AMZN
19-03-2018,95.139999,95.449997,93.889999,94.400002,94.400002,1778400,AMZN
20-03-2018,94.68,95.900002,94.580002,95.099998,95.099998,2011800,AMZN
21-03-2018,95.339996,96.980003,95.199997,96.150002,96.150002,1617400,AMZN
22-03-2018,95.230003,96.220001,94.910004,94.949898,94.949898,841364,AMZN
